1685654996,8023,87.05088799039174
1685654936,8001,49.70466174456064
1685654876,8068,56.80949200972844
1685654816,8033,35.97309593821397
1685654756,8037,99.59590644434743
1685654696,8052,91.25879285326
1685654636,8073,77.88708451072263
1685654576,8018,80.84731351177119
1685654516,8099,64.75236586679016
1685654456,8025,62.107238846150715
1685654396,8022,11.815395063738098
1685654336,8093,79.30355331762328
1685654276,8030,20.188163122267234
1685654216,8028,66.41146406232308
1685654156,8031,68.9266290554083
1685654096,8076,80.05108778629955
1685654036,8039,27.172252183156232
1685653976,8072,7.861852147445381
1685653916,8072,71.86506448219151
1685653856,8082,3.582709390156491
1685653796,8051,88.1458967369174
1685653736,8018,51.5186741186794
1685653676,8090,62.607577731667774
1685653616,8075,42.16606294458776
1685653556,8041,42.9192058332856
1685653496,8099,16.961076950377528
1685653436,8086,20.845000836736727
1685653376,8047,27.57658337766302
1685653316,8057,27.404665712977703
1685653256,8064,17.98056642960547
1685653196,8053,49.75315057132968
1685653136,8083,5.582310865682228
1685653076,8068,71.89215350870568
1685653016,8079,28.343490835201234
1685652956,8060,50.87650979061217
1685652896,8057,64.84217195399764
1685652836,8017,40.25721672322974
1685652776,8087,97.91246367693934
1685652716,8041,11.1358914729485
1685652656,8072,72.56784544930127
1685652596,8017,61.089240327096604
1685652536,8015,87.82991035040104
1685652476,8042,81.33656946332786
1685652416,8081,89.70615350977431
1685652356,8086,32.98236238445851
1685652296,8040,0.1547537308141722
1685652236,8002,63.46595136908096
1685652176,8022,16.142521251129228
1685652116,8067,57.49599945654177
1685652056,8068,29.557992501750274
1685651996,8052,93.08251915236184
1685651936,8071,62.9110744273695
1685651876,8024,79.66088511717967
1685651816,8081,80.93191131770735
1685651756,8097,25.113833410468978
1685651696,8007,18.260065989058262
1685651636,8049,64.99978753614465
1685651576,8019,31.380946331227435
1685651516,8069,6.451031741883451
1685651456,8047,64.74807763483312
1685651396,8060,97.5224544418191
1685651336,8024,74.18492924238794
1685651276,8015,60.45478027604485
1685651216,8051,53.16586008778541
1685651156,8002,11.422139743569504
1685651096,8029,3.395518156787647
1685651036,8041,23.34387043973183
1685650976,8045,69.44619343779812
1685650916,8038,28.816896761884724
1685650856,8056,22.824044080173987
1685650796,8044,53.38848196476118
1685650736,8063,54.13700165895635
1685650676,8049,12.639634203713456
1685650616,8003,84.63943249355938
1685650556,8066,37.51915139693198
1685650496,8006,98.25584005398935
1685650436,8069,10.281219636708105
1685650376,8048,79.45865722711204
1685650316,8067,13.59704068691533
1685650256,8086,20.677743090372246
1685650196,8083,21.217321109419483
1685650136,8045,49.202009527527615
1685650076,8095,9.304083165392607
1685650016,8045,0.8142592424721595
1685649956,8084,48.05408572123242
1685649896,8033,6.251343809584531
1685649836,8046,29.876308222460047
1685649776,8049,34.74133899684587
1685649716,8025,67.71740734306496
1685649656,8057,33.50971169533581
1685649596,8019,19.283807563857856
1685649536,8031,99.7216582709485
1685649476,8091,87.86581153802787
1685649416,8059,24.38716586506566
1685649356,8038,71.97231800919654
1685649296,8051,20.100265571560406
1685649236,8002,5.001693357573911
1685649176,8006,96.1249454537032
1685649116,8066,64.07258580386794
1685649056,8074,62.080068723587566
1685648996,8070,97.09017963562424
1685648936,8011,73.97875049016616
1685648876,8096,29.75754290000463
1685648816,8050,6.976938713960513
1685648756,8058,56.86130827590199
1685648696,8000,73.71731445651531
1685648636,8046,5.100417906836851
1685648576,8013,36.29462055854451
1685648516,8073,52.00074647981645
1685648456,8006,64.31218893106178
1685648396,8009,73.93645464483942
1685648336,8092,88.25539798362452
1685648276,8028,29.592841075115327
1685648216,8044,70.99411464760428
1685648156,8017,37.467308085502104
1685648096,8063,67.6647267754385
1685648036,8031,0.7361939576388643
1685647976,8094,41.016387662605034
1685647916,8003,50.337989557542826
1685647856,8047,11.849233678467552
1685647796,8063,64.07247881426515
1685647736,8059,53.65282111428714
1685647676,8009,13.69008512175336
1685647616,8028,6.388737500856911
1685647556,8063,0.35652480596406466
1685647496,8094,85.16408563024446
1685647436,8047,77.69857810021485
1685647376,8064,23.521123080856732
1685647316,8042,56.717619057738865
1685647256,8002,79.1391804499197
1685647196,8055,70.99299423262497
1685647136,8018,43.086643356298616
1685647076,8052,37.76949557681218
1685647016,8077,7.272821655992945
1685646956,8067,94.75682192457279
1685646896,8057,42.46821249607843
1685646836,8024,26.086050638342563
1685646776,8019,96.02707059046571
1685646716,8051,31.75883339047154
1685646656,8069,1.7656190172844255
1685646596,8012,95.24919268441869
1685646536,8090,37.247137949598184
1685646476,8098,18.120236000325175
1685646416,8062,55.16754452998881
1685646356,8039,41.617247536092194
1685646296,8047,72.3527669473734
1685646236,8047,15.103668021660145
1685646176,8029,51.92377663546641
1685646116,8039,89.54504764401541
1685646056,8057,33.05235394157903
1685645996,8094,88.83360087574931
1685645936,8057,47.22604510857102
1685645876,8052,76.74921652249529
1685645816,8069,98.68435784460686
1685645756,8046,72.68385419255162
1685645696,8045,11.551441299631904
1685645636,8080,14.57336040794427
1685645576,8000,26.834608570549413
1685645516,8039,61.93866946675596
1685645456,8057,89.86746779981021
1685645396,8072,10.744360120612495
1685645336,8068,26.09195232689191
1685645276,8085,92.24660837848526
1685645216,8061,12.71676701383706
1685645156,8018,14.935740242517358
1685645096,8019,31.079021844004874
1685645036,8037,52.8090438515765
1685644976,8026,62.08757032025648
1685644916,8033,46.84326414006864
1685644856,8045,65.7208627005427
1685644796,8039,27.58340837879959
1685644736,8072,98.14769674032559
1685644676,8096,64.72137669495449
1685644616,8098,85.11765410036723
1685644556,8085,41.92628777080206
1685644496,8032,47.03944959491603
1685644436,8051,73.6046787346487
1685644376,8052,20.355194797927478
1685644316,8087,84.04028054480669
1685644256,8028,7.853415700900534
1685644196,8008,17.208118616611458
1685644136,8080,21.942490575309957
1685644076,8054,12.793331719526469
1685644016,8006,20.933686305529054
1685643956,8078,30.068216267488758
1685643896,8020,41.069531927513346
1685643836,8000,95.33780016752065
1685643776,8097,65.52983728627898
1685643716,8057,90.33644225494271
1685643656,8081,36.98131379193068
1685643596,8075,95.8067888767689
1685643536,8005,85.49104835567515
1685643476,8015,15.23935802908596
1685643416,8057,13.325274840214762
1685643356,8095,29.883404208824636
1685643296,8031,37.95702119601271
1685643236,8074,57.135933120420624
1685643176,8036,27.587415255542847
1685643116,8040,65.12170638844763
1685643056,8040,26.937376264978063
1685642996,8057,77.48444543508623
1685642936,8045,58.99452579125454
1685642876,8000,21.689779201791914
1685642816,8087,87.43968622931014
1685642756,8014,5.298760523025637
1685642696,8096,13.985024337680517
1685642636,8073,81.03887260059103
1685642576,8003,16.141559905275415
1685642516,8006,7.436734010167934
1685642456,8095,9.74781378905285
1685642396,8019,13.907030045522173
1685642336,8000,38.8602477549606
1685642276,8023,80.52156065525777
1685642216,8037,44.15010285640798
1685642156,8020,45.66466867171628
1685642096,8059,18.40016814645209
1685642036,8027,91.94298845360746
1685641976,8052,35.686046167836814
1685641916,8068,85.79117026858806
1685641856,8093,11.909101378724907
1685641796,8020,2.86402831778233
1685641736,8069,73.51903905550542
1685641676,8087,93.51713790632662
1685641616,8024,72.46840191365112
1685641556,8072,66.67135090297069
1685641496,8014,99.59866699819422
1685641436,8055,88.1512181087015
1685641376,8013,26.60185365791392
1685641316,8097,62.32484210500223
1685641256,8013,31.939984773009776
1685641196,8030,69.5470226744905
1685641136,8053,2.9115187879325877
1685641076,8040,93.53511938518028
1685641016,8025,42.63080100780532
1685640956,8048,85.42863705923553
1685640896,8089,64.17888382036155
1685640836,8045,14.338325131847341
1685640776,8001,68.24891137665603
1685640716,8071,43.13229928695369
1685640656,8071,71.5951366895042
1685640596,8028,38.1834508529182
1685640536,8077,80.51733841532635
1685640476,8087,74.40187386078871
1685640416,8088,22.319833428289304
1685640356,8038,38.28457094504184
1685640296,8081,75.28996243394403
1685640236,8041,78.36967591256638
1685640176,8084,14.401069151606173
1685640116,8086,48.18829151985182
1685640056,8065,84.95083721899898
1685639996,8079,32.9793732499838
1685639936,8018,71.61743710502996
1685639876,8097,12.040080714633772
1685639816,8029,95.07666544924967
1685639756,8095,42.083236656290836
1685639696,8094,32.880281114548914
1685639636,8086,66.2012151796184
1685639576,8001,78.33534805830567
1685639516,8077,99.48447065626654
1685639456,8010,94.31153941152472
1685639396,8029,19.754605746272645
1685639336,8001,35.890734440537166
1685639276,8070,8.297558925007142
1685639216,8005,46.8547069320458
1685639156,8057,50.95917875121362
1685639096,8017,82.88731376653529
1685639036,8061,33.03992983014113
1685638976,8076,41.12161573693395
1685638916,8003,85.28690957983748
1685638856,8005,30.612778610121417
1685638796,8057,22.063310545337465
1685638736,8095,85.44944457739784
1685638676,8080,50.04375937339246
1685638616,8032,53.239518114372586
1685638556,8050,18.65023830221133
1685638496,8046,54.13572909826755
1685638436,8064,77.4025863400532
1685638376,8098,17.07488746113749
1685638316,8034,11.692462984964235
1685638256,8036,25.078063975082753
1685638196,8036,62.1603753010252
1685638136,8046,71.42407844503627
1685638076,8081,14.860138179024807
1685638016,8072,68.49516095298564
1685637956,8014,14.52775363623121
1685637896,8039,47.292587572791824
1685637836,8029,31.509139435812195
1685637776,8020,38.128168494973494
1685637716,8029,11.367179685950923
1685637656,8014,23.50913298207461
1685637596,8062,31.910358277941764
1685637536,8053,48.36408567747913
1685637476,8075,37.887687331368255
1685637416,8039,48.41871399956381
1685637356,8028,24.648147910133634
1685637296,8088,96.89072959649032
1685637236,8043,15.07650579051848
1685637176,8059,62.47578613499372
1685637116,8078,69.4831858745943
1685637056,8098,19.01747257414406
1685636996,8002,68.4392541150877
1685636936,8065,66.03599056663602
1685636876,8099,53.42626282628128
1685636816,8060,95.10872124230475
1685636756,8075,17.88287726940807
1685636696,8058,49.97324193311232
1685636636,8032,14.794780836316267
1685636576,8013,8.072538343379742
1685636516,8094,65.98459346397256
1685636456,8036,30.59312311329362
1685636396,8089,54.759648171770934
1685636336,8003,21.287108302132683
1685636276,8088,25.74328589047393
1685636216,8027,35.54806464022933
